1023.95	152.87
1025.73	154.647
1027.5	156.994
1029.28	158.735
1031.06	158.199
1032.84	157.268
1034.61	156.536
1036.39	156.791
1038.17	159.466
1039.94	164.095
1041.72	169.264
1043.49	168.433
1045.27	168.918
1047.04	169.018
1048.81	168.94
1050.59	168.786
1052.36	168.555
1054.13	168.043
1055.9	168.182
1057.67	169.084
1059.45	169.245
1061.22	153.942
1062.99	161.301
1064.76	169.097
1066.53	177.338
1068.29	180.322
1070.06	181.361
1071.83	181.592
1073.6	182.774
1075.37	185.157
1077.14	186.52
1078.9	185.735
1080.67	185.797
1082.43	186.543
1084.2	188.196
1085.96	191.678
1087.73	192.891
1089.49	187.932
1091.26	185.637
1093.02	184.412
1094.78	185.956
1096.55	186.989
1098.31	188.78
1100.07	190.843
1101.83	192.7
1103.59	194.119
1105.35	195.083
1107.11	195.436
1108.87	195.551
1110.63	193.112
1112.39	189.615
1114.15	187.61
1115.91	186.792
1117.67	186.079
1119.42	186.862
1121.18	187.769
1122.94	188.637
1124.69	190.747
1126.45	190.881
1128.21	191.503
1129.96	194.282
1131.71	195.024
1133.47	195.583
1135.22	185.507
1136.98	176.945
1138.73	181.742
1140.48	188.89
1142.23	194.107
1143.99	191.374
1145.74	189.184
1147.49	187.72
1149.24	186.804
1150.99	186.293
1152.74	186.582
1154.49	187.367
1156.24	188.395
1157.99	189.829
1159.73	191.715
1161.48	193.827
1163.23	195.875
1164.98	195.18
1166.72	190.18
1168.47	187.56
1170.22	188.688
1171.96	192.709
1173.71	196.176
1175.45	195.207
1177.19	195.074
1178.94	197.089
1180.68	199.567
1182.43	201.803
1184.17	199.114
1185.91	195.178
1187.65	191.812
1189.4	189.941
1191.13	192.653
1192.88	197.247
1194.62	204.037
1196.36	212.06
1198.1	209.865
1199.84	206.885
1201.57	204.058
1203.31	201.46
1205.05	200.019
1206.79	199.277
1208.52	200.392
1210.26	201.896
1212	203.75
1213.73	206.149
1215.47	209.199
1217.2	213.294
1218.94	214.515
1220.67	223.291
1222.41	224.547
1224.14	225.217
1225.87	225.761
1227.61	225.958
1229.34	225.915
1231.07	225.37
1232.8	226.397
1234.53	229.132
1236.27	231.325
1238	233.536
1239.73	235.959
1241.46	238.608
1243.18	241.511
1244.91	244.708
1246.64	245.997
1248.37	243.172
1250.1	240.888
1251.83	248.503
1253.55	255.94
1255.28	261.584
1257.01	269.14
1258.73	277.699
1260.46	280.497
1262.18	284.229
1263.91	286.959
1265.63	289.338
1267.35	289.358
1269.08	290.016
1270.8	291.705
1272.52	299.109
1274.24	310.192
1275.97	321.427
1277.69	332.356
1279.41	342.891
1281.13	353.287
1282.85	364.284
1284.57	373.368
1286.29	383.402
1288.01	394.6
1289.73	408.053
1291.44	424.206
1293.16	440.929
1294.88	463.595
1296.6	487.778
1298.31	513.324
1300.03	539.583
1301.75	565.978
1303.46	593.476
1305.18	622.411
1306.89	649.003
1308.61	683.023
1310.32	716.979
1312.03	757.206
1313.75	806.95
1315.46	848.325
1317.17	896.499
1318.88	942.558
1320.59	985.27
1322.31	1024.7
1324.02	1059.86
1325.73	1091.72
1327.44	1119.35
1329.15	1143.86
1330.86	1166.64
1332.57	1181.43
1334.28	1189.82
1335.98	1186.57
1337.69	1180.49
1339.4	1175.27
1341.11	1166.85
1342.81	1158.13
1344.52	1138.93
1346.22	1110.5
1347.93	1067.17
1349.63	1022.46
1351.34	973.129
1353.04	923.438
1354.75	876.195
1356.45	832.03
1358.15	790.218
1359.86	750.607
1361.56	712.911
1363.26	677.281
1364.96	643.492
1366.66	610.408
1368.36	578.93
1370.06	549.497
1371.76	518.562
1373.46	495.223
1375.16	480.55
1376.86	466.278
1378.56	452.904
1380.26	439.369
1381.95	422.695
1383.65	407.672
1385.35	393.996
1387.05	381.589
1388.74	370.55
1390.44	360.594
1392.13	351.388
1393.83	342.754
1395.52	334.453
1397.22	327.351
1398.91	321.338
1400.61	316.316
1402.3	312.96
1403.99	310.855
1405.68	309.722
1407.37	301.922
1409.07	296.767
1410.76	290.071
1412.45	286.089
1414.14	286.984
1415.83	288.47
1417.52	289.484
1419.21	290.04
1420.9	289.655
1422.58	288.829
1424.27	287.222
1425.96	285.059
1427.65	282.325
1429.33	279.274
1431.02	275.768
1432.71	272.104
1434.39	269.485
1436.08	268.332
1437.76	269.072
1439.45	268.281
1441.13	267.529
1442.82	266.653
1444.5	267.44
1446.18	258.308
1447.87	252.282
1449.55	254.116
1451.23	259.768
1452.91	272.127
1454.59	272.827
1456.27	273.965
1457.95	275.542
1459.63	277.47
1461.31	278.434
1462.99	276.883
1464.67	272.44
1466.35	269.026
1468.03	267.201
1469.71	266.503
1471.38	268.065
1473.06	270.804
1474.74	273.991
1476.41	277.003
1478.09	278.674
1479.76	279.862
1481.44	279.375
1483.11	281.314
1484.79	286.753
1486.46	292.6
1488.14	296.398
1489.81	299.041
1491.48	300.876
1493.15	302.23
1494.83	303.465
1496.5	304.014
1498.17	304.981
1499.84	306.356
1501.51	308.711
1503.18	312.698
1504.85	317.891
1506.52	324.805
1508.19	333.044
1509.86	342.127
1511.53	348.694
1513.19	354.479
1514.86	361.007
1516.53	368.214
1518.19	376.986
1519.86	386.585
1521.53	397.493
1523.19	409.754
1524.86	423.221
1526.52	435.143
1528.19	448.157
1529.85	465.715
1531.51	480.247
1533.18	499.025
1534.84	521.992
1536.5	554.553
1538.17	588.694
1539.83	625.346
1541.49	663.66
1543.15	703.031
1544.81	743.865
1546.47	798.456
1548.13	852.984
1549.79	921.311
1551.45	991.253
1553.11	1058.78
1554.77	1124.56
1556.43	1186.33
1558.08	1247.44
1559.74	1309.89
1561.4	1373.41
1563.05	1439.12
1564.71	1485.2
1566.36	1508.21
1568.02	1514.26
1569.68	1511.41
1571.33	1499.95
1572.99	1480.41
1574.64	1452.98
1576.29	1417.45
1577.94	1373.8
1579.6	1323.24
1581.25	1261.01
1582.9	1195.93
1584.55	1135.01
1586.2	1078.69
1587.86	1027.3
1589.51	981.061
1591.16	940.604
1592.81	905.496
1594.46	875.141
1596.1	850.424
1597.75	830.413
1599.4	806.254
1601.05	781.933
1602.7	756.775
1604.34	728.759
1605.99	699.581
1607.64	670.14
1609.28	641.645
1610.93	608.782
1612.57	577.254
1614.22	547.463
1615.86	520.171
1617.51	494.811
1619.15	470.959
1620.79	448.239
1622.44	423.211
1624.08	396.667
1625.72	367.856
1627.36	348.918
1629.01	333.591
1630.65	321.663
1632.29	311.298
1633.93	302.682
1635.57	295.518
1637.21	290.292
1638.85	278.618
1640.49	266.802
1642.13	256.557
1643.76	247.668
1645.4	234.976
1647.04	233.654
1648.68	229.755
1650.31	227.771
1651.95	219.889
1653.58	208.797
1655.22	205.053
1656.86	205.427
1658.49	203.97
1660.12	199.591
1661.76	195.955
1663.39	193.043
1665.03	191.31
1666.66	191.029
1668.29	193.026
1669.92	187.418
1671.56	183.963
1673.19	181.685
1674.82	181.936
1676.45	183.711
1678.08	184.418
1679.71	184.682
1681.34	184.511
1682.97	184.016
1684.6	183.15
1686.23	179.47
1687.85	176.822
1689.48	170.96
1691.11	168.956
1692.74	169.976
1694.36	171.323
1695.99	172.414
1697.62	173.29
1699.24	173.407
1700.87	171.457
1702.49	167.26
1704.12	163.937
1705.74	161.004
1707.36	158.418
1708.99	155.945
1710.61	158.622
1712.23	161.427
1713.86	163.443
1715.48	164.909
1717.1	165.708
1718.72	165.904
1720.34	164.922
1721.96	163.372
1723.58	161.72
1725.2	159.633
1726.82	157.951
1728.44	158.291
1730.06	159.772
1731.68	163.473
1733.29	164.663
1734.91	131.576
1736.53	169.598
1738.15	166.13
1739.76	162.751
1741.38	160.918
1742.99	159.805
1744.61	158.881
1746.22	158.054
1747.84	157.26
1749.45	156.439
1751.07	155.649
1752.68	154.814
1754.29	153.981
1755.91	152.891
1757.52	151.53
1759.13	149.916
1760.74	148.745
1762.35	148.625
1763.96	149.554
1765.58	146.963
1767.19	155.048
1768.79	162.266
1770.4	162.377
1772.01	160.404
1773.62	158.412
1775.23	157.633
1776.84	151.749
1778.45	160.241
1780.05	161.672
1781.66	161.289
1783.27	158.44
1784.87	156.029
1786.48	153.949
1788.08	152.219
1789.69	150.737
1791.29	149.801
1792.9	148.625
1794.5	149.177
1796.11	148.183
1797.71	147.114
1799.31	148.295
1800.91	153.177
1802.52	154.682
1804.12	153.635
1805.72	152.957
1807.32	152.265
1808.92	151.68
1810.52	152.188
1812.12	152.772
1813.72	153.811
1815.32	155.439
1816.92	157.167
1818.52	159.087
1820.12	159.971
1821.71	158.974
1823.31	157.868
1824.91	156.817
1826.51	155.926
1828.1	155.131
1829.7	155.487
1831.29	156.148
1832.89	156.958
1834.48	157.91
1836.08	158.612
1837.67	158.964
1839.27	158.344
1840.86	157.035
1842.45	155.261
1844.05	153.248
1845.64	151.427
1847.23	149.674
1848.82	149.774
1850.41	151.147
1852	153.305
1853.6	155.676
1855.18	159.381
1856.77	160.29
1858.36	156.962
1859.95	148.548
1861.54	148.099
1863.13	149.943
1864.72	153.042
1866.31	156.814
1867.89	158.382
1869.48	160.352
1871.07	159.903
1872.65	159.84
1874.24	170.421
1875.83	160.836
1877.41	154.604
1878.99	153.906
1880.58	154.334
1882.16	154.625
1883.75	151.332
1885.33	150.713
1886.91	152.672
1888.5	154.546
1890.08	156.832
1891.66	157.967
1893.24	157.759
1894.82	156.713
1896.4	155.156
1897.99	153.144
1899.57	150.741
1901.14	148.289
1902.73	146.56
1904.3	147.218
1905.88	149.044
1907.46	151.109
1909.04	152.635
1910.62	153.849
1912.19	154.506
1913.77	154.233
1915.35	152.816
1916.92	149.784
1918.5	147.643
1920.07	145.461
1921.65	141.088
1923.22	143.633
1924.8	147.572
1926.37	151.687
1927.95	155.314
1929.52	152.944
1931.09	150.139
1932.67	147.855
1934.24	146.226
1935.81	145.307
1937.38	144.75
1938.95	144.667
1940.52	145.04
1942.09	145.444
1943.67	147.246
1945.23	149.219
1946.8	150.785
1948.37	151.575
1949.94	150.876
1951.51	149.433
1953.08	147.885
1954.65	146.766
1956.21	146.035
1957.78	145.627
1959.35	145.557
1960.91	145.644
1962.48	146.332
1964.04	147.524
1965.61	148.655
1967.17	149.533
1968.74	150.073
1970.3	150.512
1971.87	150.863
1973.43	151.199
1974.99	151.55
1976.55	152
1978.12	152.407
1979.68	152.821
1981.24	153.08
1982.8	153.085
1984.36	152.799
1985.92	152.193
1987.49	151.405
1989.04	150.682
1990.6	150.381
1992.16	150.287
1993.72	150.546
1995.28	151.141
1996.84	151.992
1998.4	152.72
1999.95	153.414
2001.51	153.699
2003.07	153.454
2004.62	152.129
2006.18	148.886
2007.73	145.201
2009.29	144.309
2010.85	144.725
2012.4	145.523
2013.95	146.453
2015.51	145.649
2017.06	145.207
2018.61	144.697
2020.17	144.56
2021.72	145.019
2023.27	147.206
2024.82	150.449
2026.37	153.749
2027.93	154.365
2029.48	153.898
2031.03	153.271
2032.58	152.552
2034.13	153.732
2035.68	153.066
2037.23	151.305
2038.77	153.538
2040.32	154.912
2041.87	156.412
2043.42	151.822
2044.96	151.154
2046.51	152.962
2048.06	158.038
2049.6	156.698
2051.15	152.853
2052.7	149.736
2054.24	147.203
2055.79	145.61
2057.33	144.696
2058.87	144.497
2060.42	144.877
2061.96	145.964
2063.5	147.705
2065.05	150.048
2066.59	152.562
2068.13	154.992
2069.67	156.568
2071.21	157.186
2072.76	156.592
2074.3	154.095
2075.84	150.84
2077.38	148.137
2078.91	146.811
2080.45	146.549
2081.99	147.496
2083.53	149.17
2085.07	150.963
2086.61	152.539
2088.14	153.636
2089.68	153.862
2091.22	153.681
2092.75	153.692
2094.29	151.406
2095.83	149.213
2097.36	148.547
2098.9	150.403
2100.43	152.117
2101.97	154.277
2103.5	153.483
2105.03	152.526
2106.57	151.635
2108.1	150.969
2109.63	150.334
2111.16	149.949
2112.7	149.606
2114.23	149.399
2115.76	149.276
2117.29	149.338
2118.82	149.208
2120.35	148.352
2121.88	146.901
2123.41	146.422
2124.94	152.287
2126.47	157.213
2127.99	157.232
2129.52	155.95
2131.05	154.468
2132.58	152.939
2134.1	152.604
2135.63	152.729
2137.16	154.956
2138.68	156.064
2140.21	156.546
2141.73	157.621
2143.26	154.625
2144.78	151.447
2146.31	148.574
2147.83	146.944
2149.36	146.893
2150.88	148.896
2152.4	152.987
2153.92	156.259
2155.45	156.781
2156.97	156.309
2158.49	155.61
2160.01	154.825
2161.53	154.451
2163.05	154.465
2164.57	154.455
2166.09	154.726
2167.61	154.74
2169.13	154.794
2170.65	154.554
2172.17	154.182
2173.69	153.851
2175.2	153.847
2176.72	154.222
2178.24	154.777
2179.75	155.439
2181.27	155.69
2182.79	154.717
2184.3	153.457
2185.82	151.656
2187.33	151.355
2188.85	152.35
2190.36	153.687
2191.88	155.031
2193.39	156.321
2194.9	157.33
2196.41	157.758
2197.93	158.397
2199.44	158.848
2200.95	159.075
2202.46	159.275
2203.97	158.785
2205.48	157.999
2207	156.715
2208.51	155.355
2210.02	153.832
2211.52	152.779
2213.03	152.693
2214.54	151.855
2216.05	149.503
2217.56	163.416
2219.07	165.671
2220.57	166.472
2222.08	161.734
2223.59	157.918
2225.09	155.158
2226.6	153.277
2228.11	152.14
2229.61	151.432
2231.12	149.936
2232.62	149.64
2234.13	150.555
2235.63	152.557
2237.13	154.53
2238.64	156.389
2240.14	157.863
2241.64	158.787
2243.15	159.093
2244.65	158.81
2246.15	157.298
2247.65	154.717
2249.15	159.384
2250.65	162.574
2252.15	162.475
2253.65	161.085
2255.15	160.054
2256.65	159.277
2258.15	159.988
2259.65	161.732
2261.15	164.015
2262.64	166.104
2264.14	167.397
2265.64	167.788
2267.14	166.995
2268.63	165.235
2270.13	162.262
2271.62	158.904
2273.12	156.066
2274.61	154.592
2276.11	154.399
2277.6	155.439
2279.1	157.699
2280.59	160.616
2282.09	164.016
2283.58	167.076
2285.07	169.695
2286.56	169.463
2288.05	169.215
2289.55	169.326
2291.04	169.831
2292.53	169.244
2294.02	167.557
2295.51	166.778
2297	166.359
2298.49	166.044
2299.98	165.313
2301.47	163.998
2302.96	162.543
2304.45	159.13
2305.93	158.291
2307.42	161.311
2308.91	164.846
2310.4	168.015
2311.88	170.984
2313.37	173.504
2314.86	175.328
2316.34	176.029
2317.83	176.375
2319.31	176.308
2320.8	177.491
2322.28	178.617
2323.76	179.695
2325.25	180.176
2326.73	179.402
2328.22	177.65
2329.7	175.993
2331.18	174.479
2332.66	175.087
2334.14	175.773
2335.63	178.294
2337.11	179.934
2338.59	180.365
2340.07	180.296
2341.55	180.012
2343.03	179.602
2344.51	179.103
2345.99	178.365
2347.46	177.441
2348.94	176.248
2350.42	175.142
2351.9	174.814
2353.38	177.293
2354.85	181.469
2356.33	185.283
2357.81	187.148
2359.28	186.985
2360.76	186.998
2362.23	187.194
2363.71	187.536
2365.18	187.896
2366.66	188.323
2368.13	188.707
2369.6	189.147
2371.08	189.66
2372.55	190.173
2374.02	189.508
2375.5	189.286
2376.97	188.332
2378.44	189.878
2379.91	190.983
2381.38	191.143
2382.85	196.391
2384.32	198.465
2385.79	199.653
2387.26	200.379
2388.73	200.775
2390.2	200.859
2391.67	199.772
2393.14	199.283
2394.6	199.625
2396.07	201.03
2397.54	202.731
2399.01	204.289
2400.47	205.778
2401.94	207.127
2403.41	208.416
2404.87	209.62
2406.34	210.731
2407.8	211.691
2409.27	212.516
2410.73	213.333
2412.2	214.345
2413.66	215.976
2415.12	218.374
2416.59	220.339
2418.05	224.723
2419.51	230.471
2420.97	236.24
2422.44	239.469
2423.9	239.899
2425.36	237.444
2426.82	236.178
2428.28	233.61
2429.74	234.369
2431.2	232.194
2432.66	231.566
2434.12	232.447
2435.57	236.194
2437.03	239.659
2438.49	242.113
2439.95	240.707
2441.41	240.118
2442.86	240.295
2444.32	241.456
2445.78	241.138
2447.23	238.431
2448.69	235.925
2450.14	236.947
2451.6	235.931
2453.05	235.665
2454.51	234.631
2455.96	234.514
2457.42	235.654
2458.87	238.207
2460.32	233.495
2461.78	230.858
2463.23	230.853
2464.68	233.438
2466.13	235.078
2467.58	230.533
2469.03	226.864
2470.49	225.184
2471.94	226.172
2473.39	226.676
2474.84	228.069
2476.28	229.385
2477.73	228.532
2479.18	227.219
2480.63	226.279
2482.08	225.565
2483.53	225.569
2484.98	226.817
2486.42	228.599
2487.87	229.134
2489.32	229.216
2490.76	228.002
2492.21	226.9
2493.65	227.337
2495.1	228.537
2496.54	231.236
2497.99	232.104
2499.43	231.519
2500.88	231.15
2502.32	230.919
2503.76	230.207
2505.21	229.797
2506.65	229.472
2508.09	229.314
2509.53	229.203
2510.98	228.417
2512.42	227.056
2513.86	227.664
2515.3	227.741
2516.74	230.373
2518.18	234.148
2519.62	237.187
2521.06	240.212
2522.5	242.845
2523.93	244.415
2525.37	243.673
2526.81	243.77
2528.25	246.19
2529.69	249.987
2531.12	249.673
2532.56	249.083
2534	249.654
2535.43	246.555
2536.87	243.361
2538.3	241.596
2539.74	240.725
2541.18	240.763
2542.61	242.2
2544.04	244.43
2545.48	247.328
2546.91	250.96
2548.34	255.114
2549.78	258.652
2551.21	262.145
2552.64	265.992
2554.07	267.456
2555.51	268.015
2556.94	268.279
2558.37	269.398
2559.8	271.711
2561.23	273.547
2562.66	275.193
2564.09	275.955
2565.52	277.051
2566.95	278.409
2568.37	280.248
2569.8	280.472
2571.23	281.035
2572.66	283.188
2574.09	287.106
2575.51	292.57
2576.94	298.144
2578.37	303.819
2579.79	308.862
2581.22	312.585
2582.64	315.293
2584.07	318.035
2585.49	320.971
2586.92	324.203
2588.34	326.258
2589.77	328.96
2591.19	332.156
2592.61	336.468
2594.04	340.654
2595.46	346.876
2596.88	354.445
2598.3	362.203
2599.72	370.47
2601.14	378.758
2602.57	386.256
2603.99	393.504
2605.41	401.726
2606.83	410.477
2608.25	419.704
2609.67	429.031
2611.08	438.258
2612.5	447.417
2613.92	456.672
2615.34	465.96
2616.76	474.71
2618.18	485.134
2619.59	497.913
2621.01	511.099
2622.42	524.044
2623.84	536.969
2625.26	551.892
2626.67	567.185
2628.09	581.965
2629.5	596.921
2630.92	612.953
2632.33	631.551
2633.74	651.295
2635.16	670.771
2636.57	689.263
2637.98	705.856
2639.4	723.502
2640.81	745.03
2642.22	767.755
2643.63	790.934
2645.04	810.361
2646.46	830.055
2647.87	850.065
2649.28	868.996
2650.69	890.778
2652.1	911.255
2653.51	927.534
2654.91	942.75
2656.32	961.318
2657.73	982.84
2659.14	1005.06
2660.55	1022.31
2661.95	1034.09
2663.36	1041.48
2664.77	1048.31
2666.17	1052.61
2667.58	1058.4
2668.99	1062.53
2670.39	1068.51
2671.8	1076.95
2673.2	1076.96
2674.61	1071.4
2676.01	1061.09
2677.42	1054.58
2678.82	1048.86
2680.22	1041.74
2681.63	1034.93
2683.03	1022.76
2684.43	1002.14
2685.83	985.127
2687.23	972.244
2688.64	957.196
2690.04	939.58
2691.44	920.896
2692.84	901.825
2694.24	882.331
2694.71	875.733
2696.14	855.334
2697.56	834.293
2698.99	804.087
2700.41	787.113
2701.84	770.869
2703.26	749.462
2704.69	722.344
2706.11	697.57
2707.53	673.926
2708.96	656.578
2710.38	639.133
2711.8	618.573
2713.23	599.475
2714.65	581.54
2716.07	564.374
2717.49	547.605
2718.91	531.646
2720.33	515.541
2721.75	501.578
2723.17	487.761
2724.59	473.085
2726.01	459.025
2727.43	445.941
2728.85	433.972
2730.27	423.309
2731.69	413.69
2733.11	404.974
2734.53	397.91
2735.94	392.081
2737.36	387.156
2738.78	382.3
2740.2	376.722
2741.61	370.769
2743.03	364.554
2744.45	357.518
